start	end	text
5828018	5833105	The way through Cebu, Zafar says, is through Lord Phranck.
5834227	5844562	Because Lord Phranck, as powerful an evoker as he is, can act foolishly sometimes.
5853247	5865933	And then the third man is a merchant who actually worked in Salonmar for many years smuggling goods from Monmurg into the city of Saltmarsh.
5869335	5877519	He had dealings with Lord Phranck and has some insight into what's going on in Saltmarsh itself.
5881424	5888406	I would like you to speak to him to get a feeling for Lord Phranck and the other people in the area.
5888606	5895448	And also to get a little bit of perspective on what had been going on in Saltmarsh before then.
5895808	5901950	Because apparently... Phranck, Cebu...
5903113	5919828	And the man who has been appointed the plar in the area were sent originally to Salonmore to investigate a group or cult called the Sons of Olad.
5920889	5923511	And I believe this merchant may know something of it.
5926914	5929356	Is the merchant presently in Monmurg?
5930725	5932007	This is the funny thing.
5932127	5947062	The merchant was actually a Monmurgian merchant who is actually quite a rich man, but ran his smuggling business out of salt marsh.
5947603	5950746	You see, Keoland and Monmurg are
5952467	5955309	Very much into taxes on one another.
5956069	5961293	And goods that come from Monmurg were taxed at nearly 25%.
5961673	5964375	And vice versa.
5965656	5968878	But this merchant had a way of...
5969926	5975528	Getting past that by selling his goods in Salamore as if they came from other places.
5976428	5984410	Everybody seemed to turn a blind eye, but the Duke of Gradsul, however, sent Lord Phranck down there to stop the practice.
5987231	5993353	This merchant was arrested by Lord Phranck in the Plar and questioned extensively, however...
5996868	6005272	Lord Phranck seemed to extort a pair of ships from him and let him go for 5,000 gold coins.
6012975	6015396	So let me just summarize.
6017016	6018377	Lord Phranck is seeking...
6038969	6050791	Yes, he spent time there and I think he will give you a measure of who Lord Phranck really is.
6050931	6052051	The merchant?
6052131	6052791	Or Lord Phranck?
6072466	6082330	The Merchant is an Oeridian mix with actually men from the West, so no, definitely as far from Suel as you can be.
6083831	6086892	Friendly chap, actually, and quite bright.
6087553	6088473	I like his company.
6089934	6097617	Lord Phranck is definitely Suel, although he's from no great house, and from what I understand, not really a lord, but a...
6098569	6103575	How do you best see me operating within the confines of Monmurg and the employee?
6131116	6135919	It's true, the city is becoming dangerous.
6135939	6136740	What I would suggest is this.
6136760	6142403	You take up residence in the old slum that you used to be in.
6158309	6159150	Ferds, yes.
6159950	6161491	Yes, Ferds.
6162172	6164634	Gouge and Karma are coming in and out of there.
6165374	6166916	You can meet with them if you want.
6167356	6169998	I would say pick up your old lifestyle, as it were.
6171339	6181507	I will need at least, when I talk to the elf, please.
6183048	6186971	Does she need to know?
6190845	6191065	No.
6193287	6194748	She will guess it.
6195768	6200432	She's not unsmart about these things.
6200512	6205516	In fact, I have a feeling she will know exactly what you are up to in many ways.
6206617	6213602	However, through her, it is possible for you to get an audience with Lord Phranck at some point.
6217363	6222704	Is Lord Fonk in Salamore or the Salt Marsh?
6222924	6224585	Or is he in Monmurg still?
6224645	6225685	He's not in Monmurg.
6225965	6226946	No, no, no, no.
6227026	6234067	In fact, what's strange is when he left Monmurg two months ago, he was actually captured by the Toli.
6235868	6241589	And they took him to the fortress in the middle of the bay.
6241609	6244050	I think you sailed past it.
6246598	6248340	On your way with Owen Black.
6249521	6255386	He was captured and kept there, and from what I understand, he managed to escape one night.
6258449	6261552	He's a very resourceful man, it appears.
6264394	6269719	I came from the D with some thousand blue pieces.
6280183	6283264	There's no lack of gold, Jude.
6284005	6287486	You tell me what you need as far as bribes go, and you'll get the money.
6290047	6294629	However, if you're looking for food, you'll be on your own for that.
6296970	6299251	Maybe I should take those bottles of wine?
6300271	6305814	I would keep that, definitely, for yourself, and not sell them, but drink them down.
6307294	6309435	I would still much like to keep them.
6311996	6328795	I would appreciate it to be sure, but in truth, as I said, of course you'll not go hungry if you're working with me, but unfortunately the fare will be porridge and rice more than anything else.
6341702	6343383	I can understand you need the fare.
6347785	6348185	Alright.
6349626	6352087	Who is your man that I should talk to without bothering you?
6354808	6357769	I'll have someone contact you at Ferds.
6359310	6359730	Very well.
6361311	6368214	And in fact, in truth, I will have Khaleesi contact you.
6369715	6370155	Khalees.
6373536	6375316	Then I wouldn't recognize her.
6375416	6375696	How?
6377097	6377737	She's an elf.
6378657	6379297	You'll know her.
6384098	6384538	Very well.
6385559	6386059	Not many.
6386359	6394981	Get a measure of her and I'll let her know that you're an old agent of mine and that she's acting as a cutout for me.
6396201	6397121	Very well.
6397161	6400762	Does she know much of Gauch or Karmor?
6401521	6405943	Like I say, she's said she worked with them in the past.
6407003	6413406	Like you, I've been using her as a way to get information to gouging Karmirg to do jobs for me.
6416887	6420868	What I've been doing is trying to understand her loyalty.
6421429	6425510	I'm trying to make her think that she's one of my...
6425610	6427371	I think of her as one of my agents.
6428389	6433291	And really, I want to see if she'll feed information to Lord Phranck.
6437814	6441315	In truth, Jude, I'm trying to set a trap.
6445798	6447258	But you want Lord Phranck alive.
6448279	6450640	Oh, I want to turn Lord Phranck.
6454063	6459949	There's something we need, some way, some leverage we can get on him.
6461211	6467838	And if we can do that, he'll possibly be able to get us into the mind of the Duke of Gradsul.
6480757	6482518	No, absolutely not.
6482538	6484339	No, no, no, absolutely not.
6511253	6512614	Do you remember One Thumb?
6515577	6515938	Do I?
6516999	6519041	He was actually Lord Jamis' torturer.
6520042	6521644	Okay.
6522084	6522865	I probably do.
6523185	6523586	You do.
6523606	6528471	He's the guy that was going to cut off Karmaric's balls.
6530753	6534497	Probably without even showing any excitement or distaste.
6539673	6545178	He goes, he goes, uh, get a message to me through Khaleesi.
6546299	6554726	Basically saying that you need the services of, well, there's a man to be questioned.
6555286	6556508	Someone to be questioned.
6557208	6559530	And I'll send one thumb around to Ferds.
6560371	6560651	Got it.
6561031	6562613	To help you with whatever you need.
6565068	6571292	There are places inside the city that Wonton maintains for just such activities.
6572053	6575115	Correct.
6575635	6585022	So in truth, Jude, I want her to think that I trust her more than I trust you.
6594011	6597635	To gauge her loyalties.
6598736	6607885	If it looks as if you are betraying me and she doesn't report it, I'll know where her true loyalty lies.
6607905	6617655	Rest assured that I will do something shady just to let you know if it doesn't come to you or if it comes to you by an alternate source.
6620663	6621123	Of course.
6621883	6628225	If you need this, if I'm in doubt, send one gun.
6629546	6639009	Send one gun to me, unbidden, and I'll know that you are not certain.
6639529	6645951	And I will be able to present evidence of what I've done, of course.
6647011	6649432	This war of spies, oh, this is much
6661773	6664154	Okay, Steve, we're about to lose the session.
6664174	6665135	Okay.
6666175	6667516	Um, I think I have to go to bed.
6668316	6669076	Yeah, sounds good.
6669477	6669857	Sounds good.
6669937	6670757	Good place to stop.
6670997	6671217	Yeah.
6672038	6673298	Um, but, uh, thank you.
6674399	6675680	And I hope it was entertaining.
6676380	6677360	No, no, no, very much.
6677440	6678341	Are you still recording?
6678781	6679001	Yes.
6679681	6680082	Okay, good.
6680102	6687165	Because, uh, my note-taking is a little bit delayed, so is it okay when I'm able to ask you, like, you know, for some...
6687405	6689366	I can actually send you the audio.
6689915	6690816	Oh, that'd be awesome.
6690996	6692017	And you can listen to it.
6692637	6693217	That'd be awesome.
6693618	6693978	Thank you.
6694178	6694859	Okay.
6694979	6700883	I don't do that if you're playing with other player characters, but if it's just an NPC, I'll let you listen to it.
6701523	6702164	Alright, perfect.
6702404	6703124	Perfect.
6703144	6703545	Okay.
6704305	6708288	Alright, you get some good rest, and I will talk to you in my next video.
6708648	6708928	Alright.
6709449	6710109	Talk to you later.
6710530	6710730	Bye.
6710770	6710990	Bye-bye.
